epoch,seed,core_type,use_fw,use_ln,S,lambda,eta,T_bind,duplicate,delta_wait,train_loss,train_acc,valid_loss,valid_acc,specA,specA_val,alpha_train,alpha_val
1,0,fw,0,1,0,0.0,0.0,12,4,0,0.8475692312777042,0.3993484253256582,0.7620458894595504,0.4801700799036771,0.0,0.0,0.0,0.0
2,0,fw,0,1,0,0.0,0.0,12,4,0,0.7485491296310909,0.49627950083995237,0.7238947782889008,0.5161366943828761,0.0,0.0,0.0,0.0
3,0,fw,0,1,0,0.0,0.0,12,4,0,0.718789305675216,0.5215740931660868,0.6994345001168549,0.531630714292638,0.0,0.0,0.0,0.0
4,0,fw,0,1,0,0.0,0.0,12,4,0,0.695164162558876,0.538507191984728,0.6946768368026242,0.5417988459244371,0.0,0.0,0.0,0.0
5,0,fw,0,1,0,0.0,0.0,12,4,0,0.6761807621279732,0.5537584855982103,0.6469290787784848,0.5688880176898092,0.0,0.0,0.0,0.0
6,0,fw,0,1,0,0.0,0.0,12,4,0,0.6636354940645397,0.563870588264428,0.6427823071600869,0.5772310881372541,0.0,0.0,0.0,0.0
7,0,fw,0,1,0,0.0,0.0,12,4,0,0.6518189247758593,0.5717786328254267,0.6213626873709727,0.5954890545038506,0.0,0.0,0.0,0.0
